Req_ID,File_ID,File_Size
199161127,9141191,11676
199161158,1674185,3629
199161315,1674185,3629
199161692,6408056,147
199161818,11370676,8345
199162240,6408056,147
199162431,3920523,26770
199163094,4825793,1794
199163803,7405732,1564
199163985,1265602,1602
199164104,7622199,140
199164458,2685618,1955
199165287,11753447,1822
199165377,12929352,31819
199168004,1326714,1025
199168142,861746 5,161
199169535,1674185,3629
199170693,7040763,684
199172284,6408056,147
199173320,12256868,15214
199173534,6408056,147
199174065,6408056,147
199176731,2759864,5905
199176917,6408056,147
199177719,9311239,8772
199178972,10319877,18900
199179811,6408056,147
199179851,1449370,31405
199180017,1674185,3629
199180043,1674185,3629
199180154,13445646,14394
199180534,11589326,5100
199180854,2435052,6798
199181084,3920523,26770
199181243,6408056,147
199181844,13858402,14659
199182040,1674185,3629
199183633,13600887,287
199183672,3491286,1697
199183883,10166478,105243
199183993,7955606,196
199184739,12412155,18272
199184875,6408056,147
199184905,6408056,147
199185872,12253126,16341
199186725,1674185,3629
199187615,5224361,3743
199188784,238169 1,705
199189200,1674185,3629
199189459,7955606,196
199189500,13819681,29227
199189987,2310879,4923
199191866,12429841,342
199192220,10579963,8413
199192417,1674185,3629
199193445,10896828,519
199194844,6408056,147
199194889,12998347,215
199194904,6408056,147
199196040,7967034,17617
199197018,12256868,15214
199197298,238169 1,705
199197325,12934109,41909
199197749,7324153,5769
199197755,2778357,122
199197833,2168293,3323
199199470,12412155,18272
199200235,7405732,1564
199201016,12253126,16341
199201319,1674185,3629
199202027,9239764,24220
199203672,10899816,674
199203810,6408056,147
199203839,11189123,560
199204381,8530045,9859
199204762,8530045,9859
199204987,6408056,147
199206504,1674185,3629
199206804,7553075,6552
199208066,6408056,147
199209120,5466437,1289
199209303,6408056,147
199210424,7040763,684
199210480,1674185,3629
199211219,2778357,122
199211433,9742976,1715
199212606,12151989,24194
199212844,11849932,4181
199213351,12429841,342
199214967,7040763,684
199215157,12853693,19236
199215522,3049843,348
199216093,9647484,14046
199217167,3920523,26770
199219213,1674185,3629
199219548,1819013,20194
199220709,6408056,147
199220912,7188637,1507
199221341,1674185,3629
199222333,11753447,1822
199222691,1674185,3629
199223728,1674185,3629
199224649,6408056,147
199224781,1674185,3629
199225301,10950790,10059
199226191,3285482,1131
199226315,4749342,31459
199226434,11753447,1822
199226830,12512488,16646
199229437,10436118,9821
199229671,1674185,3629
199230714,3478481,14087
199231030,1674185,3629
199231391,3495461,2894
199231778,3934361,1467
199231903,9704607,7915
199232203,10542230,319
199233592,6408056,147
199233959,11561518,222
199234749,13927696,10198
199234897,1674185,3629
199237209,6408056,147
199237507,1674185,3629
199237978,3708455,21493
199238137,1674185,3629
199239114,7040763,684
199239666,7040763,684
199241335,1674185,3629
199241496,7040763,684
199241866,9230770,18154
199241947,3579832,3425
199241977,2892960,17529
199242447,6408056,147
199242614,13397505,1155
199242803,11896727,17834
199244046,1674185,3629
199244590,7040763,684
199245231,2897514,1417
199246290,6408056,147
199246682,7152772,3696
199246784,1674185,3629
199246904,9704607,7915
199248377,10728191,1991
199248383,6408056,147
199248493,7622199,140
199249043,3517078,372
199249317,7040763,684
199249935,7622199,140
199250628,8815461,15238
199251250,1674185,3629
199251392,6408056,147
199252175,1674185,3629
199252452,3920523,26770
199252763,3708455,21493
199252988,1674185,3629
199253139,6408056,147
199253857,1674185,3629
199254260,7040763,684
199254635,6408056,147
199255108,13823962,17677
199255258,3277127,8986
199255913,11717487,4467
199257326,2778357,122
199258189,8649156,9870
199258263,12670331,7992
199258375,6408056,147
199258874,1674185,3629
199258928,1699425,2479
199259030,9704607,7915
199259223,10003775,2980
199259438,6408056,147
199259996,2688748,7102
199260628,2897514,1417
199262969,1674185,3629
199263042,10896828,519
199263059,11753447,1822
199263084,8649156,9870
199264296,6408056,147
199264353,1674185,3629
199264522,6408056,147
199264645,11430252,20966
199265576,6408056,147
199266061,1674185,3629
199266265,6408056,147
199267942,2897514,1417
199268000,13900924,34095
199268702,13929426,7042
199268771,1674185,3629
199268918,4781590,509
199268972,6408056,147
199270215,1674185,3629
199270405,9742976,1715
199270515,9149427,654
199271777,6408056,147
199272151,6408056,147
199272576,6408056,147
199273398,646012 9,558
199273473,12151989,24194
199274113,6408056,147
199274892,12998347,215
199275147,1674185,3629
199275435,1674185,3629
199275474,6408056,147
199277672,1326714,1025
199278309,9742976,1715
199278470,6408056,147
199278504,12412155,18272
199278716,7405732,1564
199279235,6408056,147
199279293,1819013,20194
199280146,6408056,147
199280191,5287398,7140
199280602,10896828,519
199280778,9284471,15580
199280839,7956195,350
199280878,13621708,2134
199281319,7040763,684
199281328,13263074,8433
199281401,12811895,2074
199281800,1674185,3629
199282509,1674185,3629
199282853,7622199,140
199283543,10081128,17732
199284172,7545140,11452
199284807,10579963,8413
199285377,11285179,19455
199286365,1674185,3629
199286559,10896828,519
199287068,11091250,6805
199287771,6408056,147
199289583,6408056,147
199289596,3708455,21493
199291429,1674185,3629
199292000,6408056,147
199292587,4187199,5034
199292829,8448476,8341
199293735,10542230,319
199293748,1674185,3629
199293753,9408899,8044
199293933,11753447,1822
199296072,11753447,1822
199296149,10746571,9436
199296450,2727930,8829
199296535,3920523,26770
199296787,4985312,642
199298062,3049843,348
199298560,10896828,519
199298965,12929352,31819
199299339,6498101,16933
199299750,6408056,147
199301187,10496605,18594
199302078,1674185,3629
199303215,9149427,654
199303283,8254197,1423
199304118,13676719,11141
199304327,1674185,3629
199304342,9704607,7915
199304540,12397922,1744
199305926,6408056,147
199306765,6408056,147
199306976,2914669,47400
199307170,11502815,14537
199307715,12998347,215
199308014,6408056,147
199308277,13264797,16412
199308320,2028585,34395
199308536,7040763,684
199308746,9284471,15580
199308753,13561594,5592
199308882,11350088,4197
199311025,1674185,3629
199311088,6408056,147
199312696,10896828,519
199312727,13823962,17677
199313427,6408056,147
199313505,7150142,42297
199314463,3777518,23814
199315155,6408056,147
199316736,5224361,3743
199317090,12619826,513
199317357,5117643,1253
199318431,6408056,147
199318848,7622199,140
199318930,2897514,1417
199320297,6408056,147
199320369,5525972,92389
199320423,9742976,1715
199321645,2784088,12702
199323293,5287398,7140
199323686,6639194,66895
199324365,5012549,11577
199324413,11002047,7716
199324514,6553285,333908
199326183,2892960,17529
199327484,12118779,128801
199327988,4781590,509
199328165,1674185,3629
199329601,7622199,140
199329833,3564051,1214
199331948,955491 3,53
199332000,1418955,7424
199332483,1674185,3629
199332730,9035698,37706
199333472,7040763,684
199333875,1674185,3629
199334357,1819013,20194
199334506,1674185,3629
199334628,3285482,1131
199335039,5026747,16278
199335175,1674185,3629
199335804,2784088,12702
199335981,13621708,2134
199337265,13858402,14659
199337579,7049692,4614
199338109,1357488,10151
199339937,13029550,874
199341078,13621708,2134
199341614,3717280,14630
199342002,9110895,10644
199342850,1674185,3629
199343507,7405732,1564
199344384,1674185,3629
199344531,135478 2,250
199346049,6408056,147
199346446,6690406,24798
199347289,3372515,45808
199347620,11753447,1822
199348223,6408056,147
199348528,6690406,24798
199349305,9704607,7915
199350558,1674185,3629
199350613,10542230,319
199351073,6408056,147
199351167,1066665,21671
199351808,8643734,132
199351864,1674185,3629
199351931,10910402,11444
199352146,3920523,26770
199353128,1674185,3629
199353584,7174886,10814
199353596,955491 3,53
199354399,11883666,11721
199354813,11753447,1822
199356513,6408056,147
199356535,13486460,13807
199359401,6408056,147
199359434,11561518,222
199359484,12998347,215
199359562,11285179,19455
199361541,6408056,147
199361642,7040763,684
199361741,5360235,62713
199361955,12804645,4290
199361969,11753447,1822
199362167,3478839,303
199362206,7872061,45041
199362795,2778357,122
199363164,13858402,14659
199363306,6408056,147
199364461,6408056,147
199364546,4781590,509
199364644,6075245,9854
199365748,4985312,642
199365838,1854611,872
199366138,11759108,5072
199366578,6892254,10526
199367733,1674185,3629
199367894,11623295,1547
199369397,4290727,20805
199370218,1674185,3629
199370476,6408056,147
199370875,2778357,122
199372065,5287398,7140
199373933,1674185,3629
199378362,6408056,147
199378994,4781590,509
199379377,7988789,4162
199380710,5644720,15236
199381868,4252232,8496
199383372,10267533,9801
199384242,7040763,684
199384653,11753447,1822
199386055,1674185,3629
199386285,5322030,245913
199387609,8643734,132
199387818,10310034,15706
199388997,9230770,18154
199389389,1674185,3629
199389915,9742976,1715
199390489,1674185,3629
199390577,13600887,287
199391732,3920523,26770
199392296,11340987,63550
199392726,11753447,1822
199393043,4252232,8496
199393109,9770911,41297
199393529,9742976,1715
199393976,9704607,7915
199394156,1674185,3629
199394567,10187313,13506
199394658,7537148,11102
199396200,13497658,4156
199396509,5012549,11577
199396525,11870733,343
199396617,8497569,239
199396894,10902754,12166
199396913,6408056,147
199397159,12440872,10305
199397363,12998347,215
199397984,7718871,9499
199398305,6408056,147
199398411,1674185,3629
199399290,3984522,80689
199400405,11896727,17834
199400415,12462179,14934
199400822,1081405,118577
199400947,9742976,1715
199401608,7999352,10035
199402738,2778357,122
199403586,5026747,16278
199404095,5360235,62713
199404431,4252232,8496
199404482,7405732,1564
199404491,7524390,4920
199404714,7150142,42297
199404853,9843126,8930
199405588,6408056,147
199405856,1674185,3629
199406032,1674185,3629
199406322,11410883,11333
199406542,6234800,583
199406569,1674185,3629
199406794,1674185,3629
199410820,10902754,12166
199411215,12434132,19517
199411341,7622199,140
199411432,3793473,12247
199413201,1674185,3629
199414256,6408056,147
199417502,4781590,509
199417618,13823962,17677
199418365,10896828,519
199418405,908501 6,17
199418643,3719216,5848
199419228,2892960,17529
199419609,11753447,1822
199419778,5239593,376
199420813,1054385,11220
199422722,9704607,7915
199422948,1674185,3629
199423998,4252232,8496
199424092,91867 92,84
199424530,6408056,147
199424712,7552792,730
199425658,7405732,1564
199425686,1449370,31405
199426183,3934361,1467
199426619,1136285,7723
199427030,7572291,12052
199427168,10542230,319
199428091,3277127,8986
199428686,3478481,14087
199428918,8039852,15992
199429844,6408056,147
199430069,11753447,1822
199431324,6408056,147
199432833,6408056,147
199433008,7405732,1564
199433326,5287398,7140
199437398,3934361,1467
199437760,1674185,3629
199437862,6408056,147
199438117,10950790,10059
199438659,405662 1,5898
199439151,6408056,147
199439346,2778357,122
199439409,6408056,147
199439777,3920523,26770
199441408,6408056,147
199442065,3920523,26770
199443119,6408056,147
199443412,7622199,140
199443438,3920523,26770
199443556,7955606,196
199444437,6690406,24798
199444551,9304733,1848
199444719,7488768,3711
199444758,2865752,14770
199445420,11677046,3470
199447006,6408056,147
199447243,6408056,147
199447298,1674185,3629
199447686,13397505,1155
199448077,6408056,147
199449158,2897514,1417
199449549,6408056,147
199449903,13823962,17677
199451442,6408056,147
199452006,1674185,3629
199453595,6408056,147
199453820,3353959,4003
199454585,13264797,16412
199455243,1674185,3629
199458435,1674185,3629
199459349,1674185,3629
199459469,1674185,3629
199459865,1674185,3629
199460660,6408056,147
199460763,743505 3,5032
199461073,6408056,147
199461293,1634125,12711
199461692,1674185,3629
199461700,6408056,147
199461791,8027186,13502
199461979,1674185,3629
199463305,4252232,8496
199463887,1674185,3629
199464490,1674185,3629
199464561,966794 1,1010
199464667,72304 24,540
199465396,5062903,13981
199466121,11753447,1822
199466850,3920523,26770
199467073,6408056,147
199467138,1674185,3629
199467180,1674185,3629
199467514,2892960,17529
199467555,1239118,56448
199468588,1634125,12711
199468745,11753447,1822
199469198,9768307,4282
199469576,7405732,1564
199469634,6408056,147
199470114,238169 1,705
199470124,11443768,21372
199470251,10436118,9821
199470624,1674185,3629
199471059,8603259,676
199471203,1645113,55305
199471866,7622199,140
199472164,2897514,1417
199472772,1383944,6789
199473006,3920523,26770
199473333,7955606,196
199473624,4323592,36672
199474116,12337433,7093
199475066,10344074,3960
199475562,11561518,222
199475930,4185259,9225
199476064,12397922,1744
199476908,1383944,6789
199477150,11589326,5100
199477288,1674185,3629
199477439,1674185,3629
199477539,6408056,147
199477943,6408056,147
